    6    1  126    1.00
   2.9307e-01  -2.3558e+00  -5.0300e-01
   2.5291e-01  -2.3605e+00  -5.0300e-01
   2.1267e-01  -2.3645e+00  -5.0300e-01
   1.7237e-01  -2.3677e+00  -5.0300e-01
   1.3202e-01  -2.3703e+00  -5.0300e-01
   9.1633e-02  -2.3722e+00  -5.0300e-01
   5.1218e-02  -2.3734e+00  -5.0300e-01
   1.0788e-02  -2.3740e+00  -5.0300e-01
  -2.9644e-02  -2.3738e+00  -5.0300e-01
  -7.0068e-02  -2.3730e+00  -5.0300e-01
  -1.1047e-01  -2.3714e+00  -5.0300e-01
  -1.5084e-01  -2.3692e+00  -5.0300e-01
  -1.9117e-01  -2.3663e+00  -5.0300e-01
  -2.3144e-01  -2.3627e+00  -5.0300e-01
  -2.7165e-01  -2.3584e+00  -5.0300e-01
  -3.1178e-01  -2.3534e+00  -5.0300e-01
  -3.5181e-01  -2.3478e+00  -5.0300e-01
  -3.9175e-01  -2.3415e+00  -5.0300e-01
  -4.3157e-01  -2.3344e+00  -5.0300e-01
  -4.7126e-01  -2.3268e+00  -5.0300e-01
  -5.1082e-01  -2.3184e+00  -5.0300e-01
  -5.5023e-01  -2.3094e+00  -5.0300e-01
  -5.8948e-01  -2.2996e+00  -5.0300e-01
  -6.2856e-01  -2.2893e+00  -5.0300e-01
  -6.6746e-01  -2.2782e+00  -5.0300e-01
  -7.0616e-01  -2.2665e+00  -5.0300e-01
  -7.4466e-01  -2.2542e+00  -5.0300e-01
  -7.8294e-01  -2.2412e+00  -5.0300e-01
  -8.2100e-01  -2.2275e+00  -5.0300e-01
  -8.5882e-01  -2.2132e+00  -5.0300e-01
  -8.9639e-01  -2.1983e+00  -5.0300e-01
  -9.3369e-01  -2.1827e+00  -5.0300e-01
  -9.2681e-01  -2.1666e+00  -5.4542e-01
  -9.1993e-01  -2.1505e+00  -5.8783e-01
  -9.1305e-01  -2.1344e+00  -6.3025e-01
  -9.0616e-01  -2.1183e+00  -6.7267e-01
  -8.9928e-01  -2.1022e+00  -7.1508e-01
  -8.9240e-01  -2.0861e+00  -7.5750e-01
  -8.8552e-01  -2.0701e+00  -7.9992e-01
  -8.7863e-01  -2.0540e+00  -8.4233e-01
  -8.7175e-01  -2.0379e+00  -8.8475e-01
  -8.6487e-01  -2.0218e+00  -9.2717e-01
  -8.5798e-01  -2.0057e+00  -9.6958e-01
  -8.5110e-01  -1.9896e+00  -1.0120e+00
  -8.1354e-01  -2.0053e+00  -1.0120e+00
  -7.7568e-01  -2.0202e+00  -1.0120e+00
  -7.3756e-01  -2.0344e+00  -1.0120e+00
  -6.9917e-01  -2.0479e+00  -1.0120e+00
  -6.6054e-01  -2.0607e+00  -1.0120e+00
  -6.2167e-01  -2.0728e+00  -1.0120e+00
  -5.8258e-01  -2.0841e+00  -1.0120e+00
  -5.4328e-01  -2.0947e+00  -1.0120e+00
  -5.0380e-01  -2.1045e+00  -1.0120e+00
  -4.6413e-01  -2.1136e+00  -1.0120e+00
  -4.2431e-01  -2.1220e+00  -1.0120e+00
  -3.8433e-01  -2.1296e+00  -1.0120e+00
  -3.4421e-01  -2.1364e+00  -1.0120e+00
  -3.0398e-01  -2.1425e+00  -1.0120e+00
  -2.6363e-01  -2.1479e+00  -1.0120e+00
  -2.2319e-01  -2.1525e+00  -1.0120e+00
  -1.8268e-01  -2.1563e+00  -1.0120e+00
  -1.4210e-01  -2.1593e+00  -1.0120e+00
  -1.0147e-01  -2.1616e+00  -1.0120e+00
  -6.0800e-02  -2.1631e+00  -1.0120e+00
  -2.0112e-02  -2.1639e+00  -1.0120e+00
   2.0584e-02  -2.1639e+00  -1.0120e+00
   6.1272e-02  -2.1631e+00  -1.0120e+00
   1.0194e-01  -2.1616e+00  -1.0120e+00
   1.4257e-01  -2.1593e+00  -1.0120e+00
   1.8315e-01  -2.1562e+00  -1.0120e+00
   2.2366e-01  -2.1524e+00  -1.0120e+00
   2.6410e-01  -2.1478e+00  -1.0120e+00
   3.0444e-01  -2.1425e+00  -1.0120e+00
   3.4468e-01  -2.1364e+00  -1.0120e+00
   3.8479e-01  -2.1295e+00  -1.0120e+00
   4.2477e-01  -2.1219e+00  -1.0120e+00
   4.6460e-01  -2.1135e+00  -1.0120e+00
   5.0426e-01  -2.1044e+00  -1.0120e+00
   5.4374e-01  -2.0946e+00  -1.0120e+00
   5.8303e-01  -2.0840e+00  -1.0120e+00
   6.2212e-01  -2.0726e+00  -1.0120e+00
   6.6099e-01  -2.0606e+00  -1.0120e+00
   6.9962e-01  -2.0478e+00  -1.0120e+00
   7.3800e-01  -2.0343e+00  -1.0120e+00
   7.7613e-01  -2.0200e+00  -1.0120e+00
   8.1397e-01  -2.0051e+00  -1.0120e+00
   8.5154e-01  -1.9894e+00  -1.0120e+00
   8.8880e-01  -1.9731e+00  -1.0120e+00
   9.2574e-01  -1.9560e+00  -1.0120e+00
   9.6236e-01  -1.9382e+00  -1.0120e+00
   9.9864e-01  -1.9198e+00  -1.0120e+00
   1.0346e+00  -1.9007e+00  -1.0120e+00
  -1.2975e+00  -1.7319e+00  -1.0120e+00
  -1.3080e+00  -1.7459e+00  -9.6958e-01
  -1.3185e+00  -1.7599e+00  -9.2717e-01
  -1.3290e+00  -1.7739e+00  -8.8475e-01
  -1.3395e+00  -1.7879e+00  -8.4233e-01
  -1.3500e+00  -1.8019e+00  -7.9992e-01
  -1.3605e+00  -1.8159e+00  -7.5750e-01
  -1.3709e+00  -1.8299e+00  -7.1508e-01
  -1.3814e+00  -1.8439e+00  -6.7267e-01
  -1.3919e+00  -1.8579e+00  -6.3025e-01
  -1.4024e+00  -1.8719e+00  -5.8783e-01
  -1.4129e+00  -1.8859e+00  -5.4542e-01
  -1.4234e+00  -1.8999e+00  -5.0300e-01
  -1.4556e+00  -1.8754e+00  -5.0300e-01
  -1.4873e+00  -1.8504e+00  -5.0300e-01
  -1.5186e+00  -1.8248e+00  -5.0300e-01
  -1.5494e+00  -1.7986e+00  -5.0300e-01
  -1.5799e+00  -1.7720e+00  -5.0300e-01
  -1.6098e+00  -1.7448e+00  -5.0300e-01
  -1.6393e+00  -1.7172e+00  -5.0300e-01
  -1.6683e+00  -1.6890e+00  -5.0300e-01
  -1.6968e+00  -1.6603e+00  -5.0300e-01
  -1.7248e+00  -1.6312e+00  -5.0300e-01
  -1.7524e+00  -1.6016e+00  -5.0300e-01
  -1.7794e+00  -1.5715e+00  -5.0300e-01
  -1.8059e+00  -1.5410e+00  -5.0300e-01
  -1.8319e+00  -1.5100e+00  -5.0300e-01
  -1.8573e+00  -1.4786e+00  -5.0300e-01
  -1.8822e+00  -1.4467e+00  -5.0300e-01
  -1.9066e+00  -1.4145e+00  -5.0300e-01
  -1.9304e+00  -1.3818e+00  -5.0300e-01
  -1.9537e+00  -1.3487e+00  -5.0300e-01
  -1.9764e+00  -1.3152e+00  -5.0300e-01
  -1.9985e+00  -1.2814e+00  -5.0300e-01
  -2.0200e+00  -1.2472e+00  -5.0300e-01
  -2.0410e+00  -1.2126e+00  -5.0300e-01
  -2.0613e+00  -1.1776e+00  -5.0300e-01
  -2.0811e+00  -1.1424e+00  -5.0300e-01
  -2.1002e+00  -1.1068e+00  -5.0300e-01
  -2.1188e+00  -1.0708e+00  -5.0300e-01
  -2.1367e+00  -1.0346e+00  -5.0300e-01
  -2.1540e+00  -9.9805e-01  -5.0300e-01
  -2.1707e+00  -9.6122e-01  -5.0300e-01
  -2.1868e+00  -9.2411e-01  -5.0300e-01
  -2.2022e+00  -8.8673e-01  -5.0300e-01
  -2.2170e+00  -8.4910e-01  -5.0300e-01
  -2.2311e+00  -8.1122e-01  -5.0300e-01
  -2.2446e+00  -7.7311e-01  -5.0300e-01
  -2.2574e+00  -7.3477e-01  -5.0300e-01
  -2.2696e+00  -6.9621e-01  -5.0300e-01
  -2.2811e+00  -6.5746e-01  -5.0300e-01
  -2.2920e+00  -6.1851e-01  -5.0300e-01
  -2.3022e+00  -5.7939e-01  -5.0300e-01
  -2.3117e+00  -5.4010e-01  -5.0300e-01
  -2.3206e+00  -5.0065e-01  -5.0300e-01
  -2.3288e+00  -4.6105e-01  -5.0300e-01
  -2.3363e+00  -4.2132e-01  -5.0300e-01
  -2.3432e+00  -3.8147e-01  -5.0300e-01
  -2.3493e+00  -3.4151e-01  -5.0300e-01
  -2.3548e+00  -3.0145e-01  -5.0300e-01
  -2.3596e+00  -2.6130e-01  -5.0300e-01
  -2.3637e+00  -2.2108e-01  -5.0300e-01
  -2.3671e+00  -1.8079e-01  -5.0300e-01
  -2.3698e+00  -1.4045e-01  -5.0300e-01
  -2.3719e+00  -1.0007e-01  -5.0300e-01
  -2.3733e+00  -5.9659e-02  -5.0300e-01
  -2.3558e+00  -5.9219e-02  -5.4542e-01
  -2.3383e+00  -5.8779e-02  -5.8783e-01
  -2.3208e+00  -5.8340e-02  -6.3025e-01
  -2.3033e+00  -5.7900e-02  -6.7267e-01
  -2.2858e+00  -5.7460e-02  -7.1508e-01
  -2.2683e+00  -5.7020e-02  -7.5750e-01
  -2.2508e+00  -5.6580e-02  -7.9992e-01
  -2.2333e+00  -5.6141e-02  -8.4233e-01
  -2.2158e+00  -5.5701e-02  -8.8475e-01
  -2.1983e+00  -5.5261e-02  -9.2717e-01
  -2.1808e+00  -5.4821e-02  -9.6958e-01
  -2.1633e+00  -5.4382e-02  -1.0120e+00
  -2.1619e+00  -9.5053e-02  -1.0120e+00
  -2.1597e+00  -1.3569e-01  -1.0120e+00
  -2.1568e+00  -1.7628e-01  -1.0120e+00
  -2.1531e+00  -2.1681e-01  -1.0120e+00
  -2.1487e+00  -2.5726e-01  -1.0120e+00
  -2.1434e+00  -2.9762e-01  -1.0120e+00
  -2.1375e+00  -3.3787e-01  -1.0120e+00
  -2.1307e+00  -3.7801e-01  -1.0120e+00
  -2.1232e+00  -4.1801e-01  -1.0120e+00
  -2.1150e+00  -4.5786e-01  -1.0120e+00
  -2.1060e+00  -4.9755e-01  -1.0120e+00
  -2.0963e+00  -5.3707e-01  -1.0120e+00
  -2.0858e+00  -5.7639e-01  -1.0120e+00
  -2.0746e+00  -6.1551e-01  -1.0120e+00
  -2.0627e+00  -6.5442e-01  -1.0120e+00
  -2.0500e+00  -6.9309e-01  -1.0120e+00
  -2.0366e+00  -7.3152e-01  -1.0120e+00
  -2.0225e+00  -7.6969e-01  -1.0120e+00
  -2.0077e+00  -8.0758e-01  -1.0120e+00
  -1.9921e+00  -8.4519e-01  -1.0120e+00
  -1.9759e+00  -8.8251e-01  -1.0120e+00
  -1.9589e+00  -9.1951e-01  -1.0120e+00
  -1.9413e+00  -9.5618e-01  -1.0120e+00
  -1.9230e+00  -9.9252e-01  -1.0120e+00
  -1.9040e+00  -1.0285e+00  -1.0120e+00
  -1.8843e+00  -1.0641e+00  -1.0120e+00
  -1.8639e+00  -1.0994e+00  -1.0120e+00
  -1.8429e+00  -1.1342e+00  -1.0120e+00
  -1.8213e+00  -1.1687e+00  -1.0120e+00
  -1.7990e+00  -1.2027e+00  -1.0120e+00
  -1.7761e+00  -1.2363e+00  -1.0120e+00
  -1.7525e+00  -1.2695e+00  -1.0120e+00
  -1.7283e+00  -1.3023e+00  -1.0120e+00
  -1.7035e+00  -1.3345e+00  -1.0120e+00
  -1.6781e+00  -1.3663e+00  -1.0120e+00
  -1.6521e+00  -1.3976e+00  -1.0120e+00
  -1.6255e+00  -1.4285e+00  -1.0120e+00
  -1.5984e+00  -1.4588e+00  -1.0120e+00
  -1.5707e+00  -1.4886e+00  -1.0120e+00
  -1.5424e+00  -1.5178e+00  -1.0120e+00
  -1.5136e+00  -1.5466e+00  -1.0120e+00
  -1.4842e+00  -1.5748e+00  -1.0120e+00
  -1.4544e+00  -1.6024e+00  -1.0120e+00
  -1.4240e+00  -1.6295e+00  -1.0120e+00
  -1.3931e+00  -1.6560e+00  -1.0120e+00
  -1.3617e+00  -1.6819e+00  -1.0120e+00
  -1.3298e+00  -1.7072e+00  -1.0120e+00
  -1.2975e+00  -1.7319e+00  -1.0120e+00
  -2.1633e+00   5.4382e-02  -1.0120e+00
  -2.1808e+00   5.4821e-02  -9.6958e-01
  -2.1983e+00   5.5261e-02  -9.2717e-01
  -2.2158e+00   5.5701e-02  -8.8475e-01
  -2.2333e+00   5.6141e-02  -8.4233e-01
  -2.2508e+00   5.6580e-02  -7.9992e-01
  -2.2683e+00   5.7020e-02  -7.5750e-01
  -2.2858e+00   5.7460e-02  -7.1508e-01
  -2.3033e+00   5.7900e-02  -6.7267e-01
  -2.3208e+00   5.8340e-02  -6.3025e-01
  -2.3383e+00   5.8779e-02  -5.8783e-01
  -2.3558e+00   5.9219e-02  -5.4542e-01
  -2.3733e+00   5.9659e-02  -5.0300e-01
  -2.3719e+00   1.0007e-01  -5.0300e-01
  -2.3698e+00   1.4045e-01  -5.0300e-01
  -2.3671e+00   1.8079e-01  -5.0300e-01
  -2.3637e+00   2.2108e-01  -5.0300e-01
  -2.3596e+00   2.6130e-01  -5.0300e-01
  -2.3548e+00   3.0145e-01  -5.0300e-01
  -2.3493e+00   3.4151e-01  -5.0300e-01
  -2.3432e+00   3.8147e-01  -5.0300e-01
  -2.3363e+00   4.2132e-01  -5.0300e-01
  -2.3288e+00   4.6105e-01  -5.0300e-01
  -2.3206e+00   5.0065e-01  -5.0300e-01
  -2.3117e+00   5.4010e-01  -5.0300e-01
  -2.3022e+00   5.7939e-01  -5.0300e-01
  -2.2920e+00   6.1851e-01  -5.0300e-01
  -2.2811e+00   6.5746e-01  -5.0300e-01
  -2.2696e+00   6.9621e-01  -5.0300e-01
  -2.2574e+00   7.3477e-01  -5.0300e-01
  -2.2446e+00   7.7311e-01  -5.0300e-01
  -2.2311e+00   8.1122e-01  -5.0300e-01
  -2.2170e+00   8.4910e-01  -5.0300e-01
  -2.2022e+00   8.8673e-01  -5.0300e-01
  -2.1868e+00   9.2411e-01  -5.0300e-01
  -2.1707e+00   9.6122e-01  -5.0300e-01
  -2.1540e+00   9.9805e-01  -5.0300e-01
  -2.1367e+00   1.0346e+00  -5.0300e-01
  -2.1188e+00   1.0708e+00  -5.0300e-01
  -2.1002e+00   1.1068e+00  -5.0300e-01
  -2.0811e+00   1.1424e+00  -5.0300e-01
  -2.0613e+00   1.1776e+00  -5.0300e-01
  -2.0410e+00   1.2126e+00  -5.0300e-01
  -2.0200e+00   1.2472e+00  -5.0300e-01
  -1.9985e+00   1.2814e+00  -5.0300e-01
  -1.9764e+00   1.3152e+00  -5.0300e-01
  -1.9537e+00   1.3487e+00  -5.0300e-01
  -1.9304e+00   1.3818e+00  -5.0300e-01
  -1.9066e+00   1.4145e+00  -5.0300e-01
  -1.8822e+00   1.4467e+00  -5.0300e-01
  -1.8573e+00   1.4786e+00  -5.0300e-01
  -1.8319e+00   1.5100e+00  -5.0300e-01
  -1.8059e+00   1.5410e+00  -5.0300e-01
  -1.7794e+00   1.5715e+00  -5.0300e-01
  -1.7524e+00   1.6016e+00  -5.0300e-01
  -1.7248e+00   1.6312e+00  -5.0300e-01
  -1.6968e+00   1.6603e+00  -5.0300e-01
  -1.6683e+00   1.6890e+00  -5.0300e-01
  -1.6393e+00   1.7172e+00  -5.0300e-01
  -1.6098e+00   1.7448e+00  -5.0300e-01
  -1.5799e+00   1.7720e+00  -5.0300e-01
  -1.5494e+00   1.7986e+00  -5.0300e-01
  -1.5186e+00   1.8248e+00  -5.0300e-01
  -1.4873e+00   1.8504e+00  -5.0300e-01
  -1.4556e+00   1.8754e+00  -5.0300e-01
  -1.4234e+00   1.8999e+00  -5.0300e-01
  -1.4129e+00   1.8859e+00  -5.4542e-01
  -1.4024e+00   1.8719e+00  -5.8783e-01
  -1.3919e+00   1.8579e+00  -6.3025e-01
  -1.3814e+00   1.8439e+00  -6.7267e-01
  -1.3709e+00   1.8299e+00  -7.1508e-01
  -1.3605e+00   1.8159e+00  -7.5750e-01
  -1.3500e+00   1.8019e+00  -7.9992e-01
  -1.3395e+00   1.7879e+00  -8.4233e-01
  -1.3290e+00   1.7739e+00  -8.8475e-01
  -1.3185e+00   1.7599e+00  -9.2717e-01
  -1.3080e+00   1.7459e+00  -9.6958e-01
  -1.2975e+00   1.7319e+00  -1.0120e+00
  -1.3298e+00   1.7072e+00  -1.0120e+00
  -1.3617e+00   1.6819e+00  -1.0120e+00
  -1.3931e+00   1.6560e+00  -1.0120e+00
  -1.4240e+00   1.6295e+00  -1.0120e+00
  -1.4544e+00   1.6024e+00  -1.0120e+00
  -1.4842e+00   1.5748e+00  -1.0120e+00
  -1.5136e+00   1.5466e+00  -1.0120e+00
  -1.5424e+00   1.5178e+00  -1.0120e+00
  -1.5707e+00   1.4886e+00  -1.0120e+00
  -1.5984e+00   1.4588e+00  -1.0120e+00
  -1.6255e+00   1.4285e+00  -1.0120e+00
  -1.6521e+00   1.3976e+00  -1.0120e+00
  -1.6781e+00   1.3663e+00  -1.0120e+00
  -1.7035e+00   1.3345e+00  -1.0120e+00
  -1.7283e+00   1.3023e+00  -1.0120e+00
  -1.7525e+00   1.2695e+00  -1.0120e+00
  -1.7761e+00   1.2363e+00  -1.0120e+00
  -1.7990e+00   1.2027e+00  -1.0120e+00
  -1.8213e+00   1.1687e+00  -1.0120e+00
  -1.8429e+00   1.1342e+00  -1.0120e+00
  -1.8639e+00   1.0994e+00  -1.0120e+00
  -1.8843e+00   1.0641e+00  -1.0120e+00
  -1.9040e+00   1.0285e+00  -1.0120e+00
  -1.9230e+00   9.9252e-01  -1.0120e+00
  -1.9413e+00   9.5618e-01  -1.0120e+00
  -1.9589e+00   9.1951e-01  -1.0120e+00
  -1.9759e+00   8.8251e-01  -1.0120e+00
  -1.9921e+00   8.4519e-01  -1.0120e+00
  -2.0077e+00   8.0758e-01  -1.0120e+00
  -2.0225e+00   7.6969e-01  -1.0120e+00
  -2.0366e+00   7.3152e-01  -1.0120e+00
  -2.0500e+00   6.9309e-01  -1.0120e+00
  -2.0627e+00   6.5442e-01  -1.0120e+00
  -2.0746e+00   6.1551e-01  -1.0120e+00
  -2.0858e+00   5.7639e-01  -1.0120e+00
  -2.0963e+00   5.3707e-01  -1.0120e+00
  -2.1060e+00   4.9755e-01  -1.0120e+00
  -2.1150e+00   4.5786e-01  -1.0120e+00
  -2.1232e+00   4.1801e-01  -1.0120e+00
  -2.1307e+00   3.7801e-01  -1.0120e+00
  -2.1375e+00   3.3787e-01  -1.0120e+00
  -2.1434e+00   2.9762e-01  -1.0120e+00
  -2.1487e+00   2.5726e-01  -1.0120e+00
  -2.1531e+00   2.1681e-01  -1.0120e+00
  -2.1568e+00   1.7628e-01  -1.0120e+00
  -2.1597e+00   1.3569e-01  -1.0120e+00
  -2.1619e+00   9.5053e-02  -1.0120e+00
  -2.1633e+00   5.4382e-02  -1.0120e+00
  -8.5110e-01   1.9896e+00  -1.0120e+00
  -8.5798e-01   2.0057e+00  -9.6958e-01
  -8.6487e-01   2.0218e+00  -9.2717e-01
  -8.7175e-01   2.0379e+00  -8.8475e-01
  -8.7863e-01   2.0540e+00  -8.4233e-01
  -8.8552e-01   2.0701e+00  -7.9992e-01
